Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
44:36.4,1.13,119.291206,1001.103287,0.071747,-0.662216,-0.776672,1.02318,32.819721,-117.148762,150.286865,48.217503,0,0
44:36.5,1.13,119.291206,1001.103287,0.037048,-0.661362,-0.770569,1.016144,32.819721,-117.148762,150.286865,48.217503,0,0
44:36.6,1.13,119.291206,1001.103287,0.047318,-0.672928,-0.732758,0.995994,32.819721,-117.148762,150.286865,48.217503,0,0
44:36.7,1.13,119.291206,1001.103287,0.04422,-0.660172,-0.761856,1.009062,32.819721,-117.148762,150.286865,48.217503,0,0
44:36.8,0.56,119.681526,1001.103287,0.052185,-0.664978,-0.750122,1.003794,32.819902,-117.148817,150.286865,48.217503,0,0
44:36.9,0.56,119.681526,1001.103287,0.036285,-0.656143,-0.768768,1.011358,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.0,0.56,119.681526,1001.103287,0.041367,-0.675735,-0.723755,0.991035,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.1,0.56,119.681526,1001.103287,0.048386,-0.664154,-0.753632,1.005685,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.2,0.56,119.681526,1001.103287,0.030487,-0.672882,-0.736847,0.99832,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.3,0.56,119.681526,1001.103287,0.055374,-0.671478,-0.718262,0.984809,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.4,0.56,119.681526,1001.100159,0.065781,-0.652115,-0.750809,0.996642,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.5,0.56,119.681526,1001.100159,0.025986,-0.675079,-0.747238,1.007359,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.6,0.56,119.681526,1001.100159,0.056854,-0.66246,-0.760071,1.009848,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.7,0.56,119.681526,1001.100159,0.050888,-0.684952,-0.727066,1.000187,32.819902,-117.148817,150.286865,48.217503,0,0
44:37.8,0.42,124.951424,1001.100159,0.033371,-0.668915,-0.747635,1.003752,32.819881,-117.14872,150.286865,48.217503,0,0
44:37.9,0.42,124.951424,1001.100159,0.022964,-0.675613,-0.745453,1.00632,32.819881,-117.14872,150.286865,48.217503,0,0
44:38.0,0.42,124.951424,1001.100159,0.07132,-0.660629,-0.768036,1.015577,32.819881,-117.14872,150.286865,48.217503,0,0
44:38.1,0.42,124.951424,1001.100159,0.056519,-0.614761,-0.877853,1.073197,32.819881,-117.14872,145.905792,47.083147,0,0
44:38.2,0.42,124.951424,1001.100159,-0.097366,-0.639679,-0.757904,0.996538,32.819881,-117.14872,142.461304,47.190139,0,0
44:38.3,0.42,124.951424,1001.100159,-0.01207,-0.587997,-0.679047,0.898327,32.819881,-117.14872,142.461304,47.190139,0,0
44:38.4,0.42,124.951424,1001.099854,0.072861,-0.599136,-0.74559,0.959259,32.819881,-117.14872,143.477737,48.596721,0,0
44:38.5,0.42,124.951424,1001.099854,0.047775,-0.584702,-0.877106,1.055212,32.819881,-117.14872,142.434387,48.147029,0,0
44:38.6,0.42,124.951424,1001.099854,0.020447,-0.572433,-0.93866,1.099627,32.819881,-117.14872,142.434387,48.147029,0,0
44:38.7,0.42,124.951424,1001.099854,-0.027222,-0.568054,-0.75235,0.94311,32.819881,-117.14872,142.434387,48.147029,0,0
44:38.8,0,123.283943,1001.099854,-0.035828,-0.532959,-0.844666,0.999394,32.819881,-117.14872,143.487335,46.378759,0,0
44:38.9,0,123.283943,1001.099854,0.012833,-0.53746,-0.900665,1.048917,32.819881,-117.14872,143.487335,46.378759,0,0
44:39.0,0,123.283943,1001.099854,-0.005447,-0.565704,-0.814148,0.991407,32.819881,-117.14872,143.487335,46.378759,0,0
44:39.1,0,123.283943,1001.099854,-0.01947,-0.587463,-0.781876,0.978173,32.819881,-117.14872,143.487335,46.378759,0,0
44:39.2,0,123.283943,1001.099854,0.026093,-0.625748,-0.783905,1.003368,32.819881,-117.14872,143.487335,46.378759,0,0
44:39.3,0,123.283943,1001.099854,0.025269,-0.686691,-0.730728,1.003069,32.819881,-117.14872,141.026794,48.556334,0,0
44:39.4,0,123.283943,1001.099854,-0.006027,-0.711777,-0.659729,0.970518,32.819881,-117.14872,139.252289,48.94633,0,0
44:39.5,0,123.283943,1001.099854,0.004501,-0.744522,-0.688934,1.014379,32.819881,-117.14872,138.118561,49.673341,0,0
44:39.8,0,126.926399,1001.099854,-0.091003,-0.703903,-0.716553,1.008568,32.819881,-117.14872,139.929993,48.021004,0,0
44:39.9,0,126.926399,1001.099854,-0.031097,-0.72876,-0.67186,0.991692,32.819881,-117.14872,141.080963,47.889827,0,0
44:40.0,0,126.926399,1001.099854,-0.031097,-0.72876,-0.67186,0.991692,32.819881,-117.14872,139.065002,48.192025,0,0
44:40.1,0.28,127.104683,1001.099854,-0.039917,-0.630386,-0.770569,0.996372,32.819788,-117.148697,139.065002,48.192025,0,0
44:40.2,0.28,127.104683,1001.099854,-0.039917,-0.630386,-0.770569,0.996372,32.819788,-117.148697,139.065002,48.192025,0,0
44:40.3,0.28,127.104683,1001.099854,-0.030685,-0.683929,-0.685944,0.969133,32.819788,-117.148697,139.065002,48.192025,0,0
44:40.4,0.28,127.104683,1001.099854,-0.030685,-0.683929,-0.685944,0.969133,32.819788,-117.148697,139.065002,48.192025,0,0
44:40.5,0.28,127.104683,1001.099854,-0.034576,-0.684158,-0.738113,1.007015,32.819788,-117.148697,139.065002,48.192025,0,0
44:40.7,0.28,127.104683,1001.099854,-0.011719,-0.769882,-0.667938,1.019312,32.819788,-117.148697,139.050262,48.801429,0,0
44:40.9,0.28,127.104683,1001.099854,-0.000259,-0.742355,-0.630295,0.973839,32.819788,-117.148697,137.951172,49.141867,0,0
44:41.1,0.24,126.822029,1001.105423,-0.007996,-0.712891,-0.694672,0.995412,32.819762,-117.148697,139.322617,47.968082,0,0
44:41.3,0.24,126.822029,1001.105423,-0.005447,-0.70871,-0.692932,0.991188,32.819762,-117.148697,139.322617,47.968082,0,0
44:41.4,0.24,126.822029,1001.105423,-0.005447,-0.70871,-0.692932,0.991188,32.819762,-117.148697,139.322617,47.968082,0,0
44:41.5,0.24,126.822029,1001.105423,0.009995,-0.742462,-0.681198,1.007661,32.819762,-117.148697,138.192688,48.640334,0,0
44:41.7,0.24,126.822029,1001.105423,0.042389,-0.763184,-0.684601,1.026121,32.819762,-117.148697,138.192688,48.640334,0,0
44:41.8,0.24,126.822029,1001.105423,0.042389,-0.763184,-0.684601,1.026121,32.819762,-117.148697,138.192688,48.640334,0,0
44:41.9,0.24,126.822029,1001.105423,0.023132,-0.695389,-0.715134,0.997756,32.819762,-117.148697,138.192688,48.640334,0,0
44:41.9,0.24,126.822029,1001.105423,0.023132,-0.695389,-0.715134,0.997756,32.819762,-117.148697,138.192688,48.640334,0,0
44:42.1,0.42,126.893684,1001.113129,0.015961,-0.675507,-0.722794,0.989441,32.819756,-117.148706,138.192688,48.640334,0,0
44:42.2,0.42,126.893684,1001.113129,0.015961,-0.675507,-0.722794,0.989441,32.819756,-117.148706,138.192688,48.640334,0,0
44:42.3,0.42,126.893684,1001.113129,0.075333,-0.712646,-0.693008,0.996896,32.819756,-117.148706,139.20137,48.868335,0,0
44:42.5,0.42,126.893684,1001.113129,-0.027618,-0.616623,-0.671921,0.912395,32.819756,-117.148706,131.732635,48.972294,0,0
44:42.5,0.42,126.893684,1001.113129,-0.027618,-0.616623,-0.671921,0.912395,32.819756,-117.148706,131.732635,48.972294,0,0
44:42.7,0.42,126.893684,1001.113129,0.062439,-0.709625,-0.401413,0.817679,32.819756,-117.148706,157.801483,48.388502,0,0
44:42.9,0.42,126.893684,1001.113129,0.219437,-0.598831,-0.601059,0.876369,32.819756,-117.148706,158.764816,47.009581,0,0
44:43.1,0.41,127.62043,1001.123276,0.300644,-0.859131,-0.754822,1.182476,32.819757,-117.148695,159.0047,53.20904,0,0
44:43.3,0.41,127.62043,1001.123276,0.111725,-0.953949,-0.606598,1.135985,32.819757,-117.148695,152.973236,54.994919,0,0
44:43.5,0.41,127.62043,1001.123276,-0.173615,-0.81189,-0.651703,1.055473,32.819757,-117.148695,147.350998,53.994099,0,0
44:43.7,0.41,127.62043,1001.123276,-0.041199,-0.689606,-0.529358,0.870329,32.819757,-117.148695,142.699722,54.088238,0,0
44:43.9,0.41,127.62043,1001.123276,-0.158615,-0.984085,-0.540131,1.133721,32.819757,-117.148695,144.902969,55.848561,0,0
44:44.1,1.71,126.83503,1001.128922,-0.005432,-0.668808,-0.559052,0.871706,32.819789,-117.148749,144.902969,55.848561,0,0
44:44.3,1.71,126.83503,1001.128922,-0.07608,-0.810257,-0.535416,0.974153,32.819789,-117.148749,142.441681,62.09958,0,0
44:44.5,1.71,126.83503,1001.128922,-0.055161,-0.756302,-0.449036,0.881288,32.819789,-117.148749,141.319946,62.172947,0,0
44:44.6,1.71,126.83503,1001.128922,0.00116,-0.841446,-0.543961,1.001961,32.819789,-117.148749,141.319946,62.172947,0,0
44:44.8,1.71,126.83503,1001.128922,-0.000656,-0.842484,-0.543381,1.002518,32.819789,-117.148749,141.319946,62.172947,0,0
44:45.0,1.71,126.83503,1001.135483,0,-0.840485,-0.545303,1.001883,32.819789,-117.148749,141.319946,62.172947,0,0
44:45.2,0.3,125.992622,1001.135483,0.00032,-0.842041,-0.543442,1.002179,32.819782,-117.148745,141.319946,62.172947,0,0
44:45.4,0.3,125.992622,1001.135483,0.000259,-0.842712,-0.546051,1.004159,32.819782,-117.148745,141.319946,62.172947,0,0
44:45.6,0.3,125.992622,1001.135483,0.000565,-0.841202,-0.542694,1.001068,32.819782,-117.148745,141.319946,62.172947,0,0
44:45.8,0.3,125.992622,1001.135483,0.000732,-0.841064,-0.542603,1.000903,32.819782,-117.148745,141.319946,62.172947,0,0
44:46.0,0.3,125.992622,1001.140366,-0.000031,-0.8414,-0.543793,1.001831,32.819782,-117.148745,141.319946,62.172947,0,0
44:46.2,0.29,126.18116,1001.140366,-0.000122,-0.842957,-0.54332,1.002882,32.819783,-117.14874,141.319946,62.172947,0,0
44:46.3,0.29,126.18116,1001.140366,0.000458,-0.841431,-0.544113,1.00203,32.819783,-117.14874,141.319946,62.172947,0,0
44:46.5,0.29,126.18116,1001.140366,0.000977,-0.843292,-0.539124,1.000898,32.819783,-117.14874,141.319946,62.172947,0,0
44:46.7,0.29,126.18116,1001.140366,0.000748,-0.84288,-0.545135,1.003803,32.819783,-117.14874,141.319946,62.172947,0,0
44:46.9,0.29,126.18116,1001.154556,0.000992,-0.843964,-0.539017,1.001406,32.819783,-117.14874,141.319946,62.172947,0,0
44:47.1,0,126.033699,1001.154556,0.000732,-0.842194,-0.544754,1.003019,32.819783,-117.14874,141.319946,62.172947,0,0
44:47.3,0,126.033699,1001.154556,0.00116,-0.841431,-0.543274,1.001575,32.819783,-117.14874,141.319946,62.172947,0,0
44:47.5,0,126.033699,1001.154556,0.001572,-0.842148,-0.547791,1.004634,32.819783,-117.14874,141.319946,62.172947,0,0
44:47.6,0,126.033699,1001.154556,-0.0009,-0.843185,-0.542007,1.002364,32.819783,-117.14874,141.319946,62.172947,0,0
44:47.9,0,126.033699,1001.162415,0.000931,-0.840881,-0.545334,1.002233,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.0,0,126.033699,1001.162415,-0.000244,-0.841461,-0.541626,1.000708,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.1,0,126.187263,1001.162415,-0.000412,-0.842087,-0.545334,1.003244,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.2,0,126.187263,1001.162415,0.002151,-0.842819,-0.545288,1.003837,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.3,0,126.187263,1001.162415,0.000137,-0.840683,-0.544556,1.001643,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.4,0,126.187263,1001.162415,-0.000031,-0.841568,-0.54274,1.001401,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.5,0,126.187263,1001.162415,0.001022,-0.843445,-0.544083,1.003706,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.6,0,126.187263,1001.162415,0.000168,-0.840591,-0.54451,1.001541,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.7,0,126.187263,1001.169891,0.000565,-0.843216,-0.543381,1.003133,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.8,0,126.187263,1001.169891,-0.000183,-0.84166,-0.542511,1.001354,32.819783,-117.14874,141.319946,62.172947,0,0
44:48.9,0,126.187263,1001.169891,0.000061,-0.841644,-0.547073,1.00382,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.0,0,126.187263,1001.169891,0.001419,-0.842056,-0.544556,1.002797,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.1,0,125.75074,1001.169891,0.001419,-0.842056,-0.544556,1.002797,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.2,0,125.75074,1001.169891,-0.000137,-0.842087,-0.545349,1.003253,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.4,0,125.75074,1001.169891,0.000366,-0.842072,-0.543625,1.002304,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.5,0,125.75074,1001.169891,0.000366,-0.842072,-0.543625,1.002304,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.6,0,125.75074,1001.169891,-0.000565,-0.842346,-0.546509,1.004101,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.7,0,125.75074,1001.178894,0.000824,-0.842148,-0.540771,1.000823,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.8,0,125.75074,1001.178894,-0.000153,-0.843033,-0.543533,1.003062,32.819783,-117.14874,141.319946,62.172947,0,0
44:49.9,0,125.75074,1001.178894,-0.000565,-0.841675,-0.540955,1.000524,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.0,0,125.75074,1001.178894,0.000229,-0.841034,-0.543839,1.001548,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.1,0,125.634285,1001.178894,-0.000015,-0.841949,-0.54538,1.003154,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.2,0,125.634285,1001.178894,-0.000092,-0.840225,-0.542542,1.000165,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.3,0,125.634285,1001.178894,0.000931,-0.844101,-0.541061,1.002624,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.4,0,125.634285,1001.178894,0.001465,-0.837723,-0.545883,0.999885,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.5,0,125.634285,1001.178894,0.001434,-0.843719,-0.547012,1.005528,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.6,0,125.634285,1001.178894,-0.0009,-0.842056,-0.536621,0.99851,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.7,0,125.634285,1001.179581,0.00032,-0.842484,-0.545746,1.003801,32.819783,-117.14874,141.319946,62.172947,0,0
44:50.9,0,125.634285,1001.179581,0.002548,-0.842453,-0.544708,1.003215,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.1,0,125.959236,1001.179581,0.000275,-0.843185,-0.543427,1.003132,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.3,0,125.959236,1001.179581,-0.000458,-0.842941,-0.546783,1.00475,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.4,0,125.959236,1001.179581,-0.000458,-0.842941,-0.546783,1.00475,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.5,0,125.959236,1001.179581,0.005219,-0.844009,-0.530136,0.996706,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.6,0,125.959236,1001.179657,0.000961,-0.843582,-0.547119,1.005471,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.7,0,125.959236,1001.179657,-0.000122,-0.839417,-0.541367,0.998848,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.8,0,125.959236,1001.179657,0.000961,-0.84494,-0.543762,1.00479,32.819783,-117.14874,141.319946,62.172947,0,0
44:51.9,0,125.959236,1001.179657,-0.000488,-0.839752,-0.546387,1.001859,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.0,0,125.959236,1001.179657,0.001068,-0.842606,-0.543564,1.00272,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.1,0,125.959236,1001.179657,0.001068,-0.842606,-0.543564,1.00272,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.2,0,125.947212,1001.179657,0.000809,-0.839401,-0.547302,1.002065,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.3,0,125.947212,1001.179657,0.000793,-0.842178,-0.545319,1.003313,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.5,0,125.947212,1001.179657,-0.000854,-0.841476,-0.545868,1.003023,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.8,0,125.947212,1001.181412,-0.000015,-0.842697,-0.542679,1.002317,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.9,0,125.947212,1001.181412,0.000854,-0.841461,-0.544006,1.001998,32.819783,-117.14874,141.319946,62.172947,0,0
44:52.9,0,125.947212,1001.181412,0.000854,-0.841461,-0.544006,1.001998,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.1,0,126.177498,1001.181412,0,-0.84169,-0.543488,1.001909,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.2,0,126.177498,1001.181412,0,-0.84169,-0.543488,1.001909,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.3,0,126.177498,1001.181412,0.001328,-0.842041,-0.542831,1.001849,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.4,0,126.177498,1001.181412,0.001358,-0.842545,-0.544388,1.003116,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.5,0,126.177498,1001.18721,0.000229,-0.840881,-0.544937,1.002017,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.6,0,126.177498,1001.18721,0.000229,-0.840881,-0.544937,1.002017,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.7,0,126.177498,1001.18721,0.000259,-0.840805,-0.543411,1.001124,32.819783,-117.14874,141.319946,62.172947,0,0
44:53.8,0,126.177498,1001.18721,-0.000427,-0.842255,-0.543396,1.002333,32.819783,-117.14874,141.319946,62.172947,0,0
44:54.0,0,126.177498,1001.18721,0.000366,-0.841324,-0.542526,1.00108,32.819783,-117.14874,141.319946,62.172947,0,0
44:54.2,0,126.351814,1001.18721,-0.003632,-0.841461,-0.544052,1.002029,32.819783,-117.14874,141.319946,62.172947,0,0
44:54.4,0,126.351814,1001.18721,0.001648,-0.844131,-0.548508,1.006688,32.819783,-117.14874,141.319946,62.172947,0,0
44:54.6,0,126.351814,1001.191864,0.006027,-0.85495,-0.527359,1.004531,32.819783,-117.14874,141.319946,62.172947,0,0
44:54.7,0,126.351814,1001.191864,0.021393,-0.869431,-0.509796,1.008097,32.819783,-117.14874,141.319946,62.172947,0,0
44:54.8,0,126.351814,1001.191864,0.032196,-0.869263,-0.500885,1.003763,32.819783,-117.14874,141.319946,62.172947,0,0
44:54.9,0,126.351814,1001.191864,0.032654,-0.870163,-0.493698,1.000993,32.819783,-117.14874,140.311478,62.698108,0,0
44:55.0,0,126.351814,1001.191864,0.035873,-0.876617,-0.487747,1.003814,32.819783,-117.14874,140.311478,62.698108,0,0
44:55.1,0,126.351814,1001.191864,0.035873,-0.876617,-0.487747,1.003814,32.819783,-117.14874,140.311478,62.698108,0,0
44:55.2,0,126.46595,1001.191864,0.040787,-0.874084,-0.488083,1.001954,32.819783,-117.14874,140.311478,62.698108,0,0
44:55.3,0,126.46595,1001.191864,0.04631,-0.875671,-0.492767,1.005865,32.819783,-117.14874,139.242538,63.274016,0,0
44:55.4,0,126.46595,1001.191864,0.047958,-0.873566,-0.496475,1.005935,32.819783,-117.14874,139.242538,63.274016,0,0
44:55.5,0,126.46595,1001.203766,0.042938,-0.856522,-0.520325,1.003101,32.819783,-117.14874,138.220139,63.368238,0,0
44:55.6,0,126.46595,1001.203766,0.032227,-0.843842,-0.539017,1.001821,32.819783,-117.14874,137.112778,63.674645,0,0
44:55.8,0,126.46595,1001.203766,0.024811,-0.838516,-0.545349,1.000565,32.819783,-117.14874,136.100082,63.441523,0,0
44:55.9,0,126.46595,1001.203766,0.014923,-0.833801,-0.559494,1.004231,32.819783,-117.14874,135.050812,63.435715,0,0
44:56.0,0,126.46595,1001.203766,0.0056,-0.83342,-0.560837,1.004568,32.819783,-117.14874,133.981888,64.030595,0,0
44:56.1,0.6,126.572578,1001.203766,0.002853,-0.833618,-0.556839,1.002495,32.819767,-117.148726,132.924484,64.649638,0,0
44:56.2,0.6,126.572578,1001.203766,0.002853,-0.833618,-0.556839,1.002495,32.819767,-117.148726,132.924484,64.649638,0,0
44:56.2,0.6,126.572578,1001.203766,0.006531,-0.832764,-0.560349,1.003757,32.819767,-117.148726,131.894623,64.972436,0,0
44:56.3,0.6,126.572578,1001.203766,0.007065,-0.833282,-0.56102,1.004566,32.819767,-117.148726,130.883682,65.485395,0,0
44:56.5,0.6,126.572578,1001.204605,0.004211,-0.84845,-0.544937,1.008385,32.819767,-117.148726,129.737335,66.028084,0,0
44:56.6,0.6,126.572578,1001.204605,0.017044,-0.826019,-0.558182,0.997078,32.819767,-117.148726,128.593903,66.556465,0,0
44:56.7,0.6,126.572578,1001.204605,0.01358,-0.838715,-0.560501,1.008855,32.819767,-117.148726,128.593903,66.556465,0,0
44:56.8,0.6,126.572578,1001.204605,0.007019,-0.842102,-0.536713,0.998622,32.819767,-117.148726,127.477081,66.935232,0,0
44:56.9,0.6,126.572578,1001.204605,0.010925,-0.844391,-0.53891,1.001768,32.819767,-117.148726,126.378815,67.40081,0,0
44:57.0,0.6,126.572578,1001.204605,0.022873,-0.845535,-0.530014,0.998182,32.819767,-117.148726,126.378815,67.40081,0,0
44:57.1,0.54,126.912117,1001.204605,0.037781,-0.85994,-0.5242,1.007824,32.819767,-117.148728,125.210457,68.280544,0,0
44:57.2,0.54,126.912117,1001.204605,0.042313,-0.869278,-0.508789,1.008117,32.819767,-117.148728,124.135422,68.36357,0,0
44:57.3,0.54,126.912117,1001.20636,0.057617,-0.874969,-0.504776,1.011776,32.819767,-117.148728,122.955582,69.359687,0,0
44:57.5,0.54,126.912117,1001.20636,0.079132,-0.874527,-0.484787,1.003034,32.819767,-117.148728,120.670677,70.364524,0,0
44:57.6,0.54,126.912117,1001.20636,0.078461,-0.873505,-0.481186,1.000353,32.819767,-117.148728,119.396614,70.569924,0,0
44:57.7,0.54,126.912117,1001.20636,0.071884,-0.882309,-0.476807,1.005476,32.819767,-117.148728,118.37822,71.028668,0,0
44:57.8,0.54,126.912117,1001.20636,0.074814,-0.88176,-0.482544,1.007941,32.819767,-117.148728,116.182213,71.584393,0,0
44:57.9,0.54,126.912117,1001.20636,0.085175,-0.876846,-0.480972,1.003717,32.819767,-117.148728,115.011368,71.712137,0,0
44:58.0,0.54,126.912117,1001.20636,0.089767,-0.864517,-0.510315,1.007904,32.819767,-117.148728,112.612823,72.082247,0,0
44:58.1,0.57,127.020393,1001.20636,0.070282,-0.855423,-0.526871,1.007115,32.81977,-117.148731,111.410225,72.269408,0,0
44:58.2,0.57,127.020393,1001.20636,0.045181,-0.841461,-0.5345,0.997892,32.81977,-117.148731,110.207497,72.236763,0,0
44:58.3,0.57,127.020393,1001.20636,0.034134,-0.839081,-0.541794,0.999381,32.81977,-117.148731,107.830215,72.423487,0,0
