Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
55:07.2,0,16.349743,1011.382217,0.91687,-0.686646,-0.250946,1.172649,32.719481,-117.16435,246.935196,46.667677,0,0
55:07.3,0,16.349743,1011.382217,0.643234,-0.920441,-0.348358,1.175719,32.719481,-117.16435,251.35553,47.838789,0,0
55:07.4,0,16.349743,1011.371384,0.540497,-0.957108,-0.355804,1.15533,32.719481,-117.16435,252.723633,48.575189,0,0
55:07.5,0,16.349743,1011.371384,0.29216,-0.988861,-0.353119,1.089907,32.719481,-117.16435,253.828232,48.680267,0,0
55:07.6,0,16.349743,1011.371384,0.126953,-1.074799,-0.330841,1.131709,32.719481,-117.16435,256.733551,48.418241,0,0
55:07.7,0,16.349743,1011.371384,0.233139,-0.919388,-0.260193,0.983528,32.719481,-117.16435,257.824524,48.278164,0,0
55:07.8,0,16.349743,1011.371384,0.110916,-0.955826,-0.306778,1.009959,32.719481,-117.16435,261.05011,47.640866,0,0
55:07.9,0,16.349743,1011.371384,0.314102,-1.049622,-0.09903,1.100078,32.719481,-117.16435,262.310211,47.339837,0,0
55:08.0,0,16.349743,1011.371384,0.154617,-0.933578,-0.192596,0.965696,32.719481,-117.16435,262.310211,47.339837,0,0
55:08.1,0,16.349743,1011.371384,0.116501,-0.961716,-0.292572,1.011962,32.719481,-117.16435,262.310211,47.339837,0,0
55:08.2,0,16.349743,1011.371384,0.00499,-0.907928,-0.29921,0.955974,32.719481,-117.16435,262.310211,47.339837,0,0
55:08.3,0,16.349743,1011.371384,0.029358,-0.935425,-0.203415,0.957736,32.719481,-117.16435,262.310211,47.339837,0,0
55:08.4,0,16.349743,1011.371384,0.014725,-0.908539,-0.254578,0.943647,32.719481,-117.16435,262.310211,47.339837,0,0
55:08.5,0,16.349743,1011.371384,0.058853,-0.942612,-0.275436,0.983791,32.719481,-117.16435,262.310211,47.339837,0,0
55:08.6,0,16.349743,1011.371384,0.060608,-0.193024,-0.660461,0.690754,32.719481,-117.16435,263.514832,44.787942,0,0
55:08.7,0,16.349743,1011.371384,0.018951,-0.943008,-0.288513,0.986339,32.719481,-117.16435,263.514832,44.787942,0,0
55:08.8,0,16.349743,1011.371384,0.060516,-0.944809,-0.400314,1.0279,32.719481,-117.16435,263.514832,44.787942,0,0
55:08.9,0,16.349743,1011.371384,0.036392,-0.930984,-0.306244,0.980735,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.0,0,16.349743,1011.371384,0.015289,-0.937759,-0.388107,1.015014,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.1,0,16.349743,1011.371384,0.001511,-0.933533,-0.386292,1.0103,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.2,0,16.349743,1011.371384,0.00705,-0.93457,-0.361221,1.001974,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.3,0,16.349743,1011.379852,0.000992,-0.934402,-0.394272,1.014179,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.4,0,16.349743,1011.379852,0.004669,-0.934357,-0.363113,1.002445,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.5,0,16.349743,1011.379852,0.001526,-0.934738,-0.38353,1.010363,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.6,0,16.349743,1011.379852,0.003784,-0.93454,-0.374985,1.006972,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.7,0,16.349743,1011.379852,0.002151,-0.933502,-0.375198,1.006084,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.8,0,16.349743,1011.379852,0.003098,-0.934296,-0.379456,1.008417,32.719481,-117.16435,263.514832,44.787942,0,0
55:09.9,0,16.349743,1011.379852,0.002258,-0.933029,-0.374191,1.00527,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.0,0,16.349743,1011.379852,0.002701,-0.935425,-0.379425,1.00945,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.1,0,16.349743,1011.379852,0.002625,-0.93428,-0.37355,1.006194,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.2,0,16.349743,1011.396027,0.001984,-0.933884,-0.379318,1.007981,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.3,0,16.349743,1011.396027,0.001709,-0.934998,-0.374512,1.007215,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.4,0,16.349743,1011.396027,0.002579,-0.933258,-0.376114,1.0062,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.5,0,16.349743,1011.396027,0.002609,-0.934738,-0.378113,1.008321,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.6,0,16.349743,1011.396027,0.004517,-0.934692,-0.375641,1.007361,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.7,0,16.349743,1011.396027,0.001343,-0.932541,-0.376831,1.005801,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.8,0,16.349743,1011.396027,0.00322,-0.934479,-0.375305,1.007033,32.719481,-117.16435,263.514832,44.787942,0,0
55:10.9,0,16.349743,1011.396027,0.003082,-0.933014,-0.376083,1.005964,32.719481,-117.16435,263.514832,44.787942,0,0
55:11.0,0,16.349743,1011.396027,0.00296,-0.935562,-0.376999,1.008669,32.719481,-117.16435,263.514832,44.787942,0,0
55:11.1,0,16.349743,1011.396027,0.002945,-0.934799,-0.374344,1.006971,32.719481,-117.16435,263.514832,44.787942,0,0
55:11.2,0,16.349743,1011.405182,0.002594,-0.931213,-0.377014,1.004642,32.719481,-117.16435,263.514832,44.787942,0,0
55:11.3,0,16.349743,1011.405182,0.003296,-0.934692,-0.37674,1.007767,32.719481,-117.16435,263.514832,44.787942,0,0
55:11.4,0,16.349743,1011.405182,0.002502,-0.93367,-0.375854,1.006485,32.719481,-117.16435,263.514832,44.787942,0,0
55:11.5,0,16.03594,1011.405182,0.002365,-0.934952,-0.375549,1.00756,32.719131,-117.164085,263.514832,44.787942,0,0
55:11.6,0,16.03594,1011.405182,0.00293,-0.933258,-0.376144,1.006213,32.719131,-117.164085,263.514832,44.787942,0,0
55:11.7,0,16.03594,1011.405182,0.00209,-0.933533,-0.375961,1.006397,32.719131,-117.164085,263.514832,44.787942,0,0
55:11.8,0,16.03594,1011.405182,0.002991,-0.933197,-0.374939,1.005706,32.719131,-117.164085,263.514832,44.787942,0,0
55:11.9,0,16.03594,1011.405182,0.00177,-0.935471,-0.37616,1.008268,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.0,0,16.03594,1011.405182,0.002411,-0.933136,-0.376205,1.006121,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.1,0,16.03594,1011.420135,0.002518,-0.934326,-0.376389,1.007293,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.2,0,16.03594,1011.420135,0.002914,-0.933655,-0.376999,1.0069,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.3,0,16.03594,1011.420135,0.003174,-0.933502,-0.375748,1.006292,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.4,0,16.03594,1011.420135,0.002258,-0.934586,-0.37468,1.006896,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.5,0,16.03594,1011.420135,0.002014,-0.933456,-0.376541,1.006543,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.6,0,16.03594,1011.420135,0.003311,-0.934265,-0.376389,1.007239,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.7,0,16.03594,1011.420135,0.002411,-0.933273,-0.376053,1.006191,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.8,0,16.03594,1011.420135,0.002869,-0.934067,-0.376282,1.007014,32.719131,-117.164085,263.514832,44.787942,0,0
55:12.9,0,16.03594,1011.420135,0.002518,-0.933914,-0.376099,1.006803,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.0,0,16.03594,1011.420135,0.003571,-0.933945,-0.37619,1.006869,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.1,0,16.03594,1011.440659,0.002197,-0.934662,-0.376114,1.007502,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.2,0,16.03594,1011.440659,0.002289,-0.935303,-0.375977,1.008045,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.3,0,16.03594,1011.440659,0.00209,-0.934525,-0.376053,1.007351,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.4,0,16.03594,1011.440659,0.002563,-0.934738,-0.376938,1.007881,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.5,0,16.03594,1011.440659,0.001678,-0.93399,-0.374634,1.006326,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.6,0,16.03594,1011.440659,0.001923,-0.934067,-0.37735,1.007411,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.7,0,16.03594,1011.440659,0.003311,-0.93309,-0.375443,1.005796,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.8,0,16.03594,1011.440659,0.001465,-0.934494,-0.376419,1.007458,32.719131,-117.164085,263.514832,44.787942,0,0
55:13.9,0,16.03594,1011.440659,0.002792,-0.935074,-0.375381,1.007612,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.0,0,16.03594,1011.440659,0.002487,-0.932953,-0.377594,1.006471,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.1,0,16.03594,1011.440659,0.003052,-0.934021,-0.376343,1.006995,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.2,0,16.03594,1011.440659,0.003845,-0.935272,-0.375916,1.007999,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.3,0,16.03594,1011.440659,0.003387,-0.933594,-0.37674,1.006748,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.4,0,16.03594,1011.440659,0.003571,-0.934433,-0.374619,1.006736,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.5,0,16.03594,1011.440659,0.002991,-0.934616,-0.376358,1.007552,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.6,0,16.03594,1011.440659,0.002686,-0.934311,-0.375656,1.007006,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.7,0,16.03594,1011.440659,0.003815,-0.933762,-0.377045,1.007019,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.8,0,16.03594,1011.440659,0.002579,-0.934616,-0.376587,1.007637,32.719131,-117.164085,263.514832,44.787942,0,0
55:14.9,0,16.03594,1011.440659,0.002548,-0.935028,-0.376938,1.00815,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.0,0,16.03594,1011.443176,0.003128,-0.932205,-0.375687,1.005066,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.1,0,16.03594,1011.443176,0.002075,-0.933609,-0.375458,1.00628,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.2,0,16.03594,1011.443176,0.003922,-0.93335,-0.3759,1.00621,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.3,0,16.03594,1011.443176,0.002121,-0.934799,-0.375717,1.007481,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.4,0,16.03594,1011.443176,0.002487,-0.934341,-0.375916,1.007131,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.5,0,16.03594,1011.443176,0.001907,-0.934097,-0.376556,1.007143,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.6,0,16.03594,1011.443176,0.003342,-0.933517,-0.376328,1.006523,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.7,0,16.03594,1011.443176,0.002853,-0.933777,-0.377365,1.00715,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.8,0,16.03594,1011.443176,0.002014,-0.933578,-0.375778,1.006371,32.719131,-117.164085,263.514832,44.787942,0,0
55:15.9,0,16.03594,1011.44928,0.002609,-0.934677,-0.376022,1.007482,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.0,0,16.03594,1011.44928,0.002762,-0.932495,-0.37706,1.005847,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.1,0,16.03594,1011.44928,0.003693,-0.934479,-0.37645,1.007461,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.2,0,16.03594,1011.44928,0.002731,-0.933929,-0.375793,1.006704,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.3,0,16.03594,1011.44928,0.003662,-0.93248,-0.375824,1.005373,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.4,0,16.03594,1011.44928,0.002319,-0.934952,-0.376831,1.008039,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.5,0,16.03594,1011.44928,0.003555,-0.934021,-0.376953,1.007225,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.6,0,16.03594,1011.44928,0.001541,-0.934372,-0.376999,1.007562,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.7,0,16.03594,1011.44928,0.002991,-0.933487,-0.376358,1.006505,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.8,0,16.03594,1011.44928,0.003525,-0.934036,-0.37764,1.007496,32.719131,-117.164085,263.514832,44.787942,0,0
55:16.9,0,16.03594,1011.451874,0.001785,-0.932968,-0.37616,1.005947,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.0,0,16.03594,1011.451874,0.003723,-0.933685,-0.37532,1.006304,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.1,0,16.03594,1011.451874,0.001434,-0.93364,-0.375854,1.006455,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.2,0,16.03594,1011.451874,0.003647,-0.933807,-0.377045,1.007061,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.3,0,16.03594,1011.451874,0.003937,-0.934113,-0.374451,1.006377,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.4,0,16.03594,1011.451874,0.002121,-0.932739,-0.376877,1.006004,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.5,0,16.03594,1011.451874,0.00148,-0.933594,-0.376602,1.006692,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.6,0,16.03594,1011.451874,0.002472,-0.934326,-0.374878,1.00673,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.7,0,16.03594,1011.451874,0.002716,-0.932739,-0.376572,1.005891,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.8,0,16.03594,1011.452179,0.002686,-0.93338,-0.376282,1.006376,32.719131,-117.164085,263.514832,44.787942,0,0
55:17.9,0,16.03594,1011.452179,0.001709,-0.93396,-0.37619,1.006878,32.719131,-117.164085,263.514832,44.787942,0,0
55:18.0,0,16.03594,1011.452179,0.003281,-0.934311,-0.376602,1.007361,32.719131,-117.164085,263.514832,44.787942,0,0
55:18.1,0,16.029406,1011.452179,0.002426,-0.933945,-0.377457,1.007339,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.2,0,16.029406,1011.452179,0.001984,-0.934067,-0.37619,1.006978,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.3,0,16.029406,1011.452179,0.002228,-0.934662,-0.376328,1.007581,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.4,0,16.029406,1011.452179,0.003998,-0.932724,-0.376923,1.006012,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.5,0,16.029406,1011.452179,0.002274,-0.933044,-0.37735,1.006464,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.6,0,16.029406,1011.452179,0.002792,-0.932205,-0.376221,1.005264,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.7,0,16.029406,1011.452179,0.002792,-0.932205,-0.376221,1.005264,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.8,0,16.029406,1011.452866,0.002014,-0.932541,-0.376373,1.005631,32.719077,-117.164272,263.514832,44.787942,0,0
55:18.9,0,16.029406,1011.452866,0.003418,-0.933411,-0.375732,1.006202,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.0,0,16.029406,1011.452866,0.002014,-0.935104,-0.375961,1.007855,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.1,0,16.029406,1011.452866,0.002106,-0.933121,-0.375748,1.005935,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.2,0,16.029406,1011.452866,0.001602,-0.934265,-0.376892,1.007423,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.3,0,16.029406,1011.452866,0.002396,-0.933807,-0.376862,1.006989,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.4,0,16.029406,1011.452866,0.002869,-0.931671,-0.374954,1.004296,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.5,0,16.029406,1011.452866,0.003082,-0.933334,-0.375946,1.00621,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.6,0,16.029406,1011.452866,0.002029,-0.935883,-0.377075,1.008993,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.7,0,16.029406,1011.452866,0.002258,-0.934525,-0.377167,1.007768,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.8,0,16.029406,1011.452866,0.003632,-0.933609,-0.376389,1.006632,32.719077,-117.164272,263.514832,44.787942,0,0
55:19.9,0,16.029406,1011.452866,0.001907,-0.931519,-0.375916,1.004511,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.0,0,16.029406,1011.452866,0.001877,-0.935074,-0.376968,1.008202,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.1,0,16.029406,1011.452866,0.002609,-0.933426,-0.376068,1.006339,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.2,0,16.029406,1011.452866,0.004257,-0.933304,-0.374878,1.005787,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.3,0,16.029406,1011.452866,0.002884,-0.934647,-0.377701,1.008083,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.4,0,16.029406,1011.452866,0.00174,-0.933929,-0.37561,1.006633,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.5,0,16.029406,1011.452866,0.002853,-0.933426,-0.375977,1.006305,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.6,0,16.029406,1011.452866,0.00267,-0.933167,-0.377716,1.006716,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.7,0,16.029406,1011.444016,0.001648,-0.933029,-0.375107,1.00561,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.8,0,16.029406,1011.444016,0.002609,-0.935593,-0.375854,1.008269,32.719077,-117.164272,263.514832,44.787942,0,0
55:20.9,0,16.029406,1011.444016,0.002365,-0.933975,-0.375443,1.006614,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.0,0,16.029406,1011.444016,0.003296,-0.935181,-0.376282,1.008048,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.1,0,16.029406,1011.444016,0.001999,-0.933197,-0.376648,1.006342,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.2,0,16.029406,1011.444016,0.00296,-0.933853,-0.376434,1.006873,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.3,0,16.029406,1011.444016,0.003174,-0.93454,-0.376434,1.007511,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.4,0,16.029406,1011.444016,0.003418,-0.933701,-0.375839,1.006511,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.5,0,16.029406,1011.444016,0.003189,-0.933426,-0.376587,1.006535,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.6,0,16.029406,1011.440201,0.003006,-0.934341,-0.376709,1.007429,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.7,0,16.029406,1011.440201,0.00235,-0.934341,-0.375778,1.007079,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.8,0,16.029406,1011.440201,0.002472,-0.934448,-0.376511,1.007452,32.719077,-117.164272,263.514832,44.787942,0,0
55:21.9,0,16.029406,1011.440201,0.003723,-0.934464,-0.377243,1.007744,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.0,0,16.029406,1011.440201,0.003616,-0.93425,-0.37558,1.006924,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.1,0,16.029406,1011.440201,0.00264,-0.933563,-0.375641,1.006307,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.2,0,16.029406,1011.440201,0.002838,-0.933701,-0.376068,1.006594,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.3,0,16.029406,1011.440201,0.001831,-0.934219,-0.375565,1.006885,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.4,0,16.029406,1011.440201,0.002594,-0.934814,-0.375488,1.007411,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.5,0,16.029406,1011.440201,0.002441,-0.935547,-0.376251,1.008374,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.6,0,16.029406,1011.437378,0.002792,-0.933395,-0.376022,1.006294,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.7,0,16.029406,1011.437378,0.003952,-0.934601,-0.375687,1.007291,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.8,0,16.029406,1011.437378,0.002731,-0.933029,-0.376495,1.006131,32.719077,-117.164272,263.514832,44.787942,0,0
55:22.9,0,16.029406,1011.437378,0.002945,-0.934738,-0.376541,1.007734,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.0,0,16.029406,1011.437378,0.00351,-0.93335,-0.37645,1.006413,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.1,0,16.029406,1011.437378,0.002701,-0.932755,-0.375275,1.00542,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.2,0,16.029406,1011.437378,0.002319,-0.933136,-0.376556,1.006252,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.3,0,16.029406,1011.437378,0.002945,-0.932266,-0.376175,1.005304,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.4,0,16.029406,1011.437378,0.002625,-0.934357,-0.377518,1.007744,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.5,0,16.029406,1011.433258,0.002121,-0.933578,-0.374435,1.00587,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.6,0,16.029406,1011.433258,0.004013,-0.933853,-0.378815,1.007769,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.7,0,16.029406,1011.433258,0.004822,-0.932465,-0.376816,1.005735,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.8,0,16.029406,1011.433258,0.002563,-0.932953,-0.374771,1.005416,32.719077,-117.164272,263.514832,44.787942,0,0
55:23.9,0,16.029406,1011.433258,-0.000381,-0.935516,-0.377991,1.008994,32.719077,-117.164272,263.514832,44.787942,0,0
55:24.0,0,16.029406,1011.433258,0.000137,-0.93367,-0.374252,1.005885,32.719077,-117.164272,263.514832,44.787942,0,0
55:24.1,0,16.029406,1011.433258,0.00531,-0.934006,-0.376099,1.006899,32.719077,-117.164272,263.514832,44.787942,0,0
55:24.2,0,16.029406,1011.433258,0.003937,-0.934402,-0.376129,1.007272,32.719077,-117.164272,263.514832,44.787942,0,0
55:24.3,0,16.029406,1011.433258,0.000412,-0.933472,-0.377838,1.007041,32.719077,-117.164272,263.514832,44.787942,0,0
55:24.4,0,16.029406,1011.433258,0.001083,-0.934128,-0.375137,1.00664,32.719077,-117.164272,263.514832,44.787942,0,0
55:24.5,0,16.071444,1011.429596,0.004776,-0.933884,-0.378021,1.007503,32.71899,-117.164399,263.514832,44.787942,0,0
55:24.6,0,16.071444,1011.429596,0.003204,-0.935272,-0.377777,1.008692,32.71899,-117.164399,263.514832,44.787942,0,0
55:24.7,0,16.071444,1011.429596,0.00029,-0.933655,-0.375778,1.00644,32.71899,-117.164399,263.514832,44.787942,0,0
55:24.8,0,16.071444,1011.429596,0.001831,-0.932648,-0.376923,1.005935,32.71899,-117.164399,263.514832,44.787942,0,0
55:24.9,0,16.071444,1011.429596,0.004059,-0.933151,-0.375351,1.005821,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.0,0,16.071444,1011.429596,0.001556,-0.935272,-0.376404,1.008175,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.1,0,16.071444,1011.429596,-0.000275,-0.93486,-0.376434,1.007803,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.2,0,16.071444,1011.429596,0.004913,-0.933762,-0.375549,1.006465,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.3,0,16.071444,1011.429596,0.00296,-0.933304,-0.37764,1.006815,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.4,0,16.071444,1011.4254,0.000595,-0.933838,-0.376404,1.006843,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.5,0,16.071444,1011.4254,0.002335,-0.935669,-0.374557,1.007857,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.6,0,16.071444,1011.4254,0.0056,-0.933044,-0.377625,1.00658,32.71899,-117.164399,263.514832,44.787942,0,0
55:25.7,0,16.112471,1011.4254,0.003204,-0.934326,-0.376297,1.007261,32.718919,-117.164506,263.514832,44.787942,0,0
55:25.8,0,16.112471,1011.4254,0.000916,-0.933838,-0.376724,1.006963,32.718919,-117.164506,263.514832,44.787942,0,0
55:25.9,0,16.112471,1011.4254,0.004318,-0.933762,-0.374664,1.006133,32.718919,-117.164506,263.514832,44.787942,0,0
55:26.0,0,16.112471,1011.4254,0.004181,-0.933762,-0.378021,1.007387,32.718919,-117.164506,263.514832,44.787942,0,0
